	0004069a1f2c3f2b14511a4f367e485d	0013ada35a72573fde974722d6f46269	0074f0d3d22016bcdf28ee53c8a5062b	012ade16945709e69650957b8fdeb021	015bcc773d2fe77d5ddf3533aff00a9f	0171c4a4201b9604da3efc9305fc5264	017460a73612042af020d72a944567b4	01809bb355414a0015fd764cba9c5014	01a15bb425333e9bb45a57970a4fd744	01f940cc9606a206fc0f5f4be686142a	01f9feb2a4c23ae6dbbfddd03a30a949	021cc127437b5c0aede393b33d882fa0	022498ce76429e0c6aeebc91003e3cea	022d9bc10db7254d7faa714a29ccfc41	027b52f7e9c453c4db513e9a266b6915	029382fc50a5371c7578fbed50d05276	02c6164bb3acbb7a09c021689f272c1d	02fb4d45edee84cbdf683f6305cedab8	034818a2509951b61eb3afbbc33dede4	03bfa79239ab9d19da70507270999a30	03d3e7bb58e91428021aa104b81737ea	03e5cb38a914eb96483ca630ad1d9277	03f77cf83937ea870b744746c2fb021d	03fe08fa009afab0bb396144e44ab29f	040ebba19e4d72f865ecd3dcdb1e20d3	04594b884377a2bd2550c5d4d956e08b	0487c46a2d3915b718e21857f51cbedb	04a269150d25a2f124c2ea4598ff338d	04aed1229920f03c64ec6efd65afa969	04e01f6d0222f7ae0b5a4180096a7615	04ef5c5db90a704b2a0903ae64a444fc	04fae26c24c8c1aeb7379099ed4b1584	05163992b2900dfeb473198f34648669	051b172334bfa84fa54d8a9f529b5e77	05499b638ac0dd75492cc1937ce93aa6	0573a1a5857d294ca17802105e3cae29	0599a329b2d7c76a78d954fc5e1b7a51	05b7691209e78a8527945f6b5b0bcfb4	05e765450e243def9ae248d02c9cd2d6	05e8e382396ab145840c525c267d4d25	05f6086a8a2cee842fda8dc71868f23d	06019d17a3cd04f8295187a39b9f7cce	063213c83267364b5b0ccf512becab23	063f5f9ab89e7e225a8cc70d0820bce2	06461aee927ad826dda0a5fc6d39c846	0673b3adc860840b18a7e69687f15bdd	068d58684ec6f603e3d04c33b7e171f5	06afebce624262f62bdb4c2a797259a7	06e71388f4d2d3022774b14da2cdc5f7
TW-AP-002	16341.37449999995	6005.5770000000875	24198.093499999977	1211.6584999999893	118.15199999999706	164.17499999999438	8301.602000000008	4777.169999999985	12150.006500000036	156.73349999999797	255599.0530000011	1117.7594999999899	326.74250000000154	42199.605000000345	152368.30850000065	300.6070000000008	99.69049999999963	140.03199999999651	166.84650000000047	36863.44750000016	457.57950000000216	936.250000000004	2077.0015000000185	14616.327499999768	10138.475500000097	223096.64599999934	3780964.2055	184.97049999999817	153296.40049999987	2232.3735000000333	428.1734999999986	9328.728999999914	134.56199999999993	4878.9269999998405	583.1874999999908	102.93000000000556	1175.6695000000184	101.60249999999779	17105.440999999886	213.39750000000151	6662.493000000027	20835.99099999949	279.5519999999897	19083.808000000136	5825.348500000067	486.659999999993	2586.372499999975	1438.6690000000153	21136.17549999981
TW-BS-001	109300.56699999957	20044.20199999997	10731.354000000063	15206.606500000033	26304.926000000152	0.0	0.0	12532.776000000058	99432.03699999992	0.0	1299721.0970000078	15878.806500000064	254.15600000000217	230642.99950000024	24857.914500000297	4621.087999999991	513.3474999999981	136.43749999999957	0.0	34258.442999999315	16595.307000000004	1199.9699999999953	23581.156999999857	5751.7119999998185	18825.81000000022	503183.01000000344	0.0	0.0	74759.09099999964	7789.443499999867	2946.624499999992	10482.202999999528	259.87050000000056	24644.847000000318	3596.1899999999127	375.4759999999988	8620.616000000213	0.0	0.0	399.2875000000013	27454.24199999999	243028.49150000012	0.0	3264.686000000036	42104.639500000245	264.740000000005	9104.081000000087	9239.573000000068	116593.12499999868
TW-AA-002	12690.581000000107	11020.0695	185752.5970000012	25564.248000000327	206292.08199999967	278.7164999999941	842975.0060000011	10337.557000000088	160647.99099999966	161.1119999999979	4396389.721500035	9776.854499999978	215.81350000000182	82347.07499999943	25512.47049999993	9583.496000000045	310.79250000000087	350.6165000000034	550.9549999999965	4067.1179999998894	34771.027500000004	1995.7955000000027	13886.86400000001	13624.591999999968	9217.384499999996	1916022.7154999904	8770719.5145	904.692499999992	103746.71849999994	1702.4999999999347	9175.849000000004	4477.913999999993	1973.0650000000048	3985.796999999955	803.7120000000094	0.0	6729.899000000041	315.81000000000574	509199.57100000046	1836.5860000000039	327528.732500002	64369.23149999952	1559.485000000051	8467.667999999996	6709.397000000137	419.38500000000226	2028.2159999999953	2655.7440000000315	44132.29599999969
TW-AY-001	39621.19950000042	8152.134000000021	27118.614000000118	13688.488000000125	166.440000000009	175.40949999999734	666041.5885000011	24017.897000000128	43476.88699999982	0.0	736463.7529999875	3174.3929999999978	423.5589999999968	94591.70749999989	22773.954000000194	1287.2169999999905	0.0	89.54399999999669	195.37849999999932	11066.970499999772	6937.710499999989	13908.251499999975	2670.1404999999904	13514.410999999905	22915.685499999232	544760.0085000033	9623931.52899998	0.0	90657.84100000006	3447.0445000000486	732.9799999999997	8267.736999999885	207.1440000000024	5995.428999999992	8378.916500000005	357.5460000000037	4296.819999999956	68.73300000000208	3373.2614999999687	3496.2764999999895	22427.58200000021	73435.67000000077	355.71249999999657	10191.544499999973	14394.321499999978	483.14199999999835	1713.7779999999873	9643.783000000014	51899.46400000012
TW-BL-002	11577.997999999818	7880.920000000086	604161.7529999958	63295.86949999911	34494.494999999915	426.40499999999764	548404.5699999994	24931.350000000148	437768.6980000012	127.23749999999649	5644405.114500049	33032.252999999764	2981.364500000004	52694.1904999999	30114.1474999996	4436.910500000027	98.36999999999996	914.8120000000031	604.6499999999983	3617.9719999998742	23599.285999999986	3270.7410000000077	2059.0715000000014	10980.989500000076	5480.392999999685	643584.6964999959	9901364.978999993	275.8965000000177	160032.47850000008	1988.7925000000546	12579.242000000077	14687.934499999928	2096.425000000011	8477.820000000145	1006.6740000000008	0.0	3964.642499999955	252.1840000000016	380387.42150000005	30972.15699999993	1290.580500000003	291047.26249999716	4064.6399999998243	9227.224000000031	8188.43200000031	489.4400000000013	616.8195000000019	1791.1530000000155	38260.8029999998
TW-DY-002	6047.511999999914	15111.320999999969	194.34599999999986	139.21999999999974	200.56799999999745	44970.77749999996	0.0	54180.50500000004	1794.8534999999945	13837.079999999994	0.0	13940.573999999917	26396.57850000017	1488.251500000013	4642.193000000043	0.0	142.35000000000073	28245.934500000083	3237.262499999981	3871.135000000113	407.82800000000236	109.48400000000004	0.0	5138.76450000006	4950.295000000042	227.2400000000006	708.4954999999973	23375.023499999694	0.0	78685.78900000027	0.0	33569.1475000006	158160.6200000004	3636.2074999999854	10229.626500000018	28903.451499999526	14800.996500000017	75647.00849999912	0.0	84.43049999999968	0.0	0.0	20794.376499999933	72.2039999999982	37156.80100000032	3686.5479999999866	16374.802499999634	9495.177500000022	22812.776999999765
TW-DM-002	21927.038500000577	23680.600999999933	383.88900000000166	216.017999999996	0.0	52161.47600000004	0.0	47797.76449999948	2675.399999999901	13403.887499999631	520.3624999999981	28233.965499999933	38251.53599999978	6159.10949999987	5323.156499999969	72.30300000000149	299.48099999999795	43222.69750000048	1658.1675000000039	73781.2170000005	257.79499999999825	0.0	0.0	15255.342999999748	11704.342500000002	0.0	316.02149999999887	22251.878000000455	0.0	81312.27150000117	0.0	19263.51050000019	113782.56499999974	3985.639500000026	11055.90000000004	37655.617500000015	9779.5780000002	72123.74849999977	0.0	122.41600000000071	186.4914999999992	305.19999999998504	4580.525500000147	123.28299999999771	26368.88800000041	2352.173000000011	57567.408499999474	31578.179499999766	19870.699500000093
TW-AF-002	30989.455000000133	6298.706999999999	26942.266499999947	14561.552999999887	3278.1355000000067	0.0	108064.87100000029	14876.2289999999	71815.96899999982	0.0	1062556.2700000154	2756.179500000019	391.14949999999834	6508.74799999998	31146.93649999993	665.7729999999929	180.17999999999995	174.71999999999784	226.92799999999855	4863.30200000002	4596.499999999988	2341.2735000000057	2677.608000000014	5602.714999999954	5840.254499999996	699440.0969999979	9136862.422500018	92.437500000002	92575.59750000037	5173.5214999999325	1573.506499999997	7879.974500000122	142.59349999999694	5830.472999999954	1207.2604999999894	249.43199999999382	1413.6620000000007	91.5179999999986	48086.07000000059	604.0030000000006	4594.696000000074	115805.3799999987	0.0	22734.151000000078	16506.45749999999	242.3909999999981	1905.5954999999797	1151.1330000000635	23377.598500000244
TW-DB-001	8509.184000000048	999.3560000000302	13364.539500000124	11326.272499999985	115.6989999999996	117.00450000000102	110048.17799999984	4511.243999999946	9628.512000000015	64.36900000000196	294985.6000000036	581.1544999999983	152.20499999999902	26470.10799999959	31093.166500000312	88.77600000000099	157.89600000000038	108.25650000000046	203.12999999999985	13853.012499999737	88.65450000000021	0.0	5348.013499999956	9734.118000000086	3659.1614999999574	118737.14050000053	32836.502499999944	122.52799999999695	76426.42150000023	4157.872499999947	300.9890000000006	7144.080999999928	90.63599999999886	1857.141000000076	270.44399999999087	0.0	542.5199999999929	83.81450000000027	0.0	0.0	11026.587000000034	66056.761500001	161.814000000004	3693.3580000000056	4916.889999999992	130.24550000000193	2116.566499999988	475.89300000000867	26298.60249999992
TW-AQ-001	1206.8685000000007	623.633499999992	599.2384999999978	142.15500000000122	0.0	123.56550000000108	41878.94599999995	377.70950000000124	1930.056999999996	0.0	29714.680999999986	107.11399999999409	114.60749999999962	3314.6575000000594	178425.87550000125	220.68499999999523	0.0	0.0	0.0	1330.4819999999822	177.75149999999832	1300.5724999999966	467.1084999999989	432.76500000001136	1312.6059999999825	41496.11949999999	434713.6210000001	600.1735000000068	14067.449499999973	1998.7304999999524	493.46449999999686	474.08599999999285	44.83350000000039	352.2315000000053	129.38700000000028	155.34800000000368	307.80749999998886	103.16500000000336	17057.71549999989	57.87599999999998	2803.133500000001	271.21399999999323	0.0	0.0	627.0424999999982	224.37250000000333	235.90199999999942	78.58799999999974	1146.721000000018
TW-CS-002	47755.40700000017	24687.37500000019	970893.1560000095	13362.317499999748	67679.64650000086	359.2680000000043	35422.28249999993	19058.129499999908	599301.1109999992	0.0	7470389.230000025	36560.77249999983	158.33999999999997	201700.7729999991	25666.700500000265	471.72950000000685	113.60199999999908	432.72900000000834	895.2729999999965	0.0	12773.801999999983	835.7679999999992	3644.6879999999946	11950.65500000021	32440.22100000165	777987.7360000027	11442183.611	1398.4679999999992	208294.30800000016	4719.113500000055	14184.842500000075	10840.393000000004	3626.412499999967	5674.780999999896	9302.291000000072	0.0	18731.395500000057	638.7990000000078	160989.49649999966	4182.528500000016	3909.00450000002	128958.4725000022	4860.590999999953	2727.3494999999343	18880.02749999969	588.9719999999978	19908.408500000463	24275.52250000013	62853.116000000526
TW-BI-002	24648.452499999858	5071.517499999931	23152.513499999986	913.795999999994	0.0	0.0	8591.849999999991	3352.337000000036	16226.503500000072	0.0	220734.7965000017	1922.7710000000077	283.17100000000164	30535.40899999996	95254.21100000072	933.7830000000017	159.94299999999942	65.93999999999872	192.1040000000017	6530.170999999943	285.2729999999947	1173.6110000000024	572.1115000000118	6186.775499999967	6081.545999999651	125003.57600000055	14678.779499999957	140.41650000000044	131465.5725000005	3188.631000000033	19272.03999999995	9521.710499999956	218.78499999999713	2194.9199999999687	547.8510000000081	254.2030000000077	1338.5735000000166	128.05650000000495	0.0	0.0	2756.268	26367.521499999653	168.47600000000403	22646.23949999961	16770.432000000088	354.0340000000084	4574.343499999834	1588.1059999999734	16095.582999999875
TW-CA-001	16137.346499999136	12353.81750000003	100152.6784999998	15821.548000000052	0.0	0.0	755808.6635000015	25668.837500000125	32175.337999999643	300.71250000000265	873349.649499999	2805.8295000000826	233.2350000000013	10299.144000000075	44903.13200000007	100.46399999999876	249.26650000000078	326.85000000000593	204.11050000000182	37466.34399999985	822.9444999999988	2387.5795000000007	10090.24000000007	14764.916000000148	34618.742999999486	317907.6809999987	0.0	0.0	242554.6694999993	2726.400999999971	3110.239500000001	29263.028500000084	110.24149999999963	33216.80550000024	6095.426000000059	243.93600000000447	4781.148000000131	0.0	3250.411000000017	108787.14950000007	3238.725000000109	130558.5925	891.5319999999798	15563.801000000092	47574.783999999476	379.49849999999896	20295.587500000038	10578.828499999943	86955.94399999977
TW-BQ-002	45153.16650000084	16285.569999999943	39506.40400000024	8029.230000000041	137047.85549999788	238.8489999999987	837704.0559999987	18106.60250000007	63254.04699999951	326.25000000000705	1157869.6184999994	10909.120000000104	194.19800000000114	21487.66600000045	24361.790999999652	3267.099999999971	152.3199999999997	204.68849999999733	0.0	0.0	19968.08699999998	840.4299999999971	7935.393500000005	4674.59200000034	37711.075000000565	561507.3544999993	9109630.425999995	247.08650000000404	161653.39450000034	2302.8854999999403	6819.4085000000205	17440.431999999983	117.93599999999851	6607.401000000074	7041.180499999906	102.02099999999682	16117.107499999873	183.20400000000282	2984.4079999999976	858.3654999999968	6192.138999999954	107426.0849999992	196.0200000000036	24372.464499999933	32432.984000000062	0.0	18104.774499999843	10472.13500000001	70191.17250000009
TW-BA-001	10480.756999999909	3476.4220000000078	16853.35650000008	1821.2584999999845	60.98400000000112	156.26650000000146	861644.3910000003	7256.043500000034	11944.344999999941	539.0265000000123	218914.73200000124	1710.3455000000145	289.7454999999979	15441.170000000016	100564.78399999805	51.629500000000725	53.45899999999999	111.48600000000198	0.0	15967.827999999805	328.3734999999998	9024.050500000034	250.7324999999986	4118.575500000018	4059.156499999751	168614.35400000153	6529665.500499995	304.1059999999916	42837.726500000026	4680.696999999984	885.9894999999947	4916.532499999971	83.50650000000235	3576.4210000000103	766.004999999966	0.0	283.92000000000337	103.00799999999695	0.0	2884.238500000003	127451.27899999967	58352.0490000001	0.0	2498.716499999989	5424.358000000045	233.52199999999885	789.9159999999977	383.1164999999987	8901.934999999998
TW-AM-002	3822.9590000001253	1570.3920000000344	39430.97000000017	19781.57049999981	196920.67400000087	183.7080000000016	1316864.952000001	15644.263499999688	59960.27650000057	134.43899999999908	2214895.1635000063	3647.472000000036	343.8199999999958	27164.052999999985	31392.249500000136	4175.82100000002	246.4875000000021	0.0	156.94249999999937	3298.5544999999915	26182.002500000097	2259.0105000000085	155.11900000000298	1334.704999999997	4155.9429999999575	749859.0455000034	6512992.101000003	344.95749999998185	186036.55400000128	8408.17749999998	1012.8039999999936	11479.266999999943	615.9234999999996	3384.614000000043	1649.4629999999645	165.04300000000697	923.3424999999927	344.95749999998185	676863.7410000033	1209.9199999999987	4809.1250000000155	92157.03500000003	217.30499999999648	3529.364500000017	5646.013499999906	208.52500000000168	642.4784999999932	1757.7990000000061	11679.35299999992
TW-AT-001	7793.0255000000925	3368.0009999999666	19638.38200000017	948.285499999994	227.44499999999462	85.17599999999894	21497.410999999956	277.2409999999991	16047.289999999954	149.07199999999563	279841.8874999979	1737.4445000000076	147.9599999999981	31984.053499999718	164709.21049999926	251.2750000000006	156.99850000000018	97.45500000000051	0.0	10381.698999999842	651.0419999999939	709.6235000000006	418.2319999999917	8731.540499999948	5394.230500000041	262315.200999998	2710955.023000002	265.8420000000193	75175.49499999985	6625.002500000017	2741.202999999986	7210.714999999975	147.01499999999908	3465.0090000000514	456.4560000000277	351.63800000000214	1393.978000000009	0.0	48626.972000000205	78.40799999999952	1124.0515000000046	61924.060500000436	146.9310000000003	3188.28700000003	1651.3669999999813	229.52999999999852	609.8400000000112	515.1879999999983	15154.570500000073
TW-AM-001	28514.00899999983	1527.9480000000772	19729.17950000011	1210.928000000005	65.3100000000034	0.0	55627.55000000002	8116.020499999996	5279.213500000048	44.73099999999917	416840.63350000104	562.062500000009	238.83000000000163	34024.53450000041	144427.51299999873	88.45199999999889	89.66699999999969	0.0	0.0	3712.6310000000126	264.61899999999804	3101.7325000000033	181.68699999999825	6648.762000000052	8170.4095000001025	283903.8145000012	4283991.974499999	104.78399999999964	200199.6170000002	2354.919000000016	1339.5845000000102	9277.697500000071	327.28350000000364	9219.01950000008	1907.7479999999973	0.0	844.705500000008	104.78399999999964	183228.5754999998	46.483000000000324	2342.5989999999865	12931.882500000162	117.37900000000204	7189.523499999941	9790.520499999875	253.57599999999837	1387.6395000000048	1160.6885000000002	29134.052500000038
TW-DG-001	25504.629499999795	8161.1199999998535	11621.031000000075	5693.339499999976	508873.0510000006	153.7605000000023	2686922.222999996	5958.314999999959	101075.19499999957	0.0	1053288.064000003	10130.24350000005	0.0	26393.666999999932	19349.34949999989	46428.20500000015	93.1175000000002	80.08099999999946	261.22699999999827	56148.54049999917	28857.57299999997	1177.021500000001	4077.908500000022	6778.84799999986	39765.43099999993	890579.132499994	6542815.365000006	175.0874999999952	249280.63349999976	3440.2395000000206	4253.417999999992	5985.442499999965	138.5570000000008	7174.341499999966	5926.9550000000245	234.2479999999985	4165.228500000345	175.0874999999952	6237678.641500001	9719.021500000008	31126.223000000064	34801.91599999923	199.19899999999808	8475.172000000059	32080.93449999988	148.8505000000023	3340.3790000000554	6545.057499999934	47420.70200000008
TW-CB-001	63134.51149999932	13252.942999999806	160295.2645000002	2212.019999999973	0.0	160.30349999999848	395738.9479999997	14811.789500000052	36417.287000000186	323.67600000000283	940337.5455000032	9140.384500000104	464.0530000000003	5919.311999999971	62039.648000000176	484.9599999999933	0.0	131.7085000000004	0.0	12529.321000000036	3158.722000000001	1355.5134999999989	5216.512999999971	17395.065999999857	39623.73549999987	272697.0885000018	11981357.0225	0.0	134780.35599999994	7676.614500000039	2636.993000000009	22120.140999999858	0.0	9585.087999999843	2711.740000000113	0.0	6247.753999999958	0.0	0.0	22127.725499999964	11242.284999999987	98276.91200000043	0.0	26042.776500000295	42852.27900000025	463.5680000000035	17119.46799999986	6357.213999999944	76517.33800000088
TW-CC-001	75756.30199999956	12888.162999999971	42350.858999999815	7514.025500000073	152883.2025000008	210.39300000000077	782573.2460000024	7409.51400000004	61777.624500000114	0.0	1044424.965000009	6197.742999999924	223.1669999999988	219399.61550000095	22241.137999999715	4134.665000000014	177.71400000000096	219.00399999999576	248.7919999999968	40699.928500000286	21622.184500000007	3413.4994999999785	14176.53749999998	30021.644500000097	35028.116999999445	603477.6095000047	8561296.042500004	0.0	249907.3789999991	2400.897499999929	3078.932500000021	7898.9059999999845	0.0	13795.772999999963	10622.162000000017	0.0	10638.54899999989	0.0	607050.9100000019	4723.908000000002	56394.23949999995	122799.36150000019	0.0	72229.32649999952	37156.1045	329.55050000000716	7357.899499999933	11496.463499999983	88495.90900000076
TW-BU-001	661.401000000001	357.15600000000666	3056.043000000026	0.0	0.0	80.88199999999948	27592.921499999746	934.261000000009	197.65200000000493	0.0	25366.952000000038	217.58250000000348	125.40749999999883	4227.921500000015	13215.236000000024	0.0	0.0	99.37199999999876	0.0	3033.7005000000518	0.0	1447.3250000000048	155.07999999999643	802.4759999999817	352.34950000000197	32175.429500000097	373379.7779999989	0.0	363.5239999999994	7064.8814999999695	0.0	182.61599999999217	0.0	218.28600000000543	51.27700000000154	128.5610000000043	253.36050000000046	0.0	0.0	0.0	6877.830500000062	12170.482000000044	177.06600000000748	731.6070000000009	275.90800000000286	144.21000000000038	181.48500000000087	131.7085000000004	455.3574999999798
TW-CW-001	45516.714999999815	12844.872499999858	76686.88000000008	14657.122000000036	12065.919000000007	110.97600000000408	90648.03150000008	16533.588000000065	123658.727	0.0	1495888.8345000052	11065.881000000192	46.95599999999998	87789.17700000008	11334.377000000004	2271.919499999971	191.52000000000103	156.2710000000003	201.57199999999924	32334.776999999707	5265.9019999999955	592.6404999999986	3808.0009999999934	3288.819500000025	50488.038500000876	885674.7364999965	11162286.654999996	124.88700000000256	247817.64849999978	1420.702999999999	2940.9359999999933	14941.119500000174	0.0	15546.213999999913	12676.431500000052	2916.693999999893	7128.36900000008	124.88700000000256	67921.68150000015	533.4620000000014	6885.5329999999985	38337.201000000015	2680.0984999998936	5648.4920000000175	19595.66350000061	365.73049999999716	4743.389999999876	8056.285500000178	48660.190500000615
TW-DQ-002	5642.639000000258	10488.979000000036	516.9989999999913	69.2684999999997	0.0	29302.694499999863	0.0	48552.911499999675	865.9559999999681	37427.4069999994	428.06400000000514	12607.663000000082	16729.820500000005	4760.7189999999955	3002.327000000008	96.53599999999932	3293.542000000005	34898.62700000011	1840.5809999999854	11572.187999999831	268.88749999999897	58.85999999999999	0.0	4445.438000000115	1267.8449999999843	254.5525000000007	470.2049999999984	7872.078499999935	0.0	82669.40450000067	0.0	9751.537999999875	163868.92349999974	2735.1870000000713	24444.71600000013	37427.80299999986	7384.0635000000875	20407.08499999997	0.0	226.69249999999943	0.0	314.86200000001566	14001.598000000158	201.75600000000043	41105.82300000005	243.82400000000075	26676.82649999998	8160.9829999999865	16043.1905000002
TW-DZ-001	3841.160000000112	8246.450999999983	359.40849999999864	242.7879999999984	194.342499999994	30540.25599999998	0.0	48115.499499999736	3039.7289999999666	4222.866999999932	445.3320000000094	18113.994000000126	50537.24000000019	6585.685499999913	4264.136499999939	0.0	3448.6214999999956	38241.80899999984	3008.5374999999785	18691.753000000168	260.2530000000022	42.76349999999958	0.0	4840.4065	8510.78849999992	156.5134999999985	1499.1579999999979	32278.805999999957	70.24000000000058	71033.97099999947	0.0	8396.639999999989	88304.27650000012	2135.4465000000064	39982.41099999986	33684.407500000554	12258.189499999764	91377.90349999914	0.0	145.3025000000004	396.93300000000085	121.3229999999992	8490.850000000068	251.87300000000488	43357.67099999966	8432.991000000044	10777.306000000292	20876.730500000467	14556.060999999729
TW-DB-002	16525.412999999833	10563.223500000084	19699.179500000133	9800.764999999898	345152.97600000136	179.00600000000816	497268.4124999993	11752.883999999905	64028.81900000056	0.0	1156205.409499975	7642.816500000045	127.93950000000109	100993.92799999886	25533.258000000118	25364.717500000133	409.917	43.65999999999985	184.80149999999932	22400.4174999998	21170.034500000056	11890.491000000042	4876.289999999994	15737.998000000081	49452.59149999872	651362.1224999919	10026481.388500003	424.89950000000886	212436.01950000023	4637.3944999999685	578.815999999993	2643.434999999895	107.71199999999868	12970.535999999916	9844.31250000003	230.939500000009	5793.980000000028	119.19150000000104	1272870.2229999977	4300.907500000003	245764.9030000001	35958.848000000085	181.41749999999928	26418.2360000004	22871.593999999754	164.74099999999692	2271.3969999999736	4333.516500000035	20716.614500000305
TW-AZ-002	171894.61449999938	35526.37949999962	68685.18300000003	10212.201000000121	247384.2885000009	367.6624999999941	349782.23300000053	35677.476999999715	107887.95799999943	0.0	1123896.4314999906	29932.486999999917	343.47199999999907	70811.94099999935	58553.87900000072	101904.7130000004	583.7189999999965	119.78999999999924	0.0	306828.4669999987	74548.03249999952	7996.630000000008	394.29700000000696	6964.615000000234	44443.72350000226	487424.9964999992	7340678.922500004	0.0	784305.1305000002	5921.812999999975	27759.27799999994	28980.11249999968	86.22850000000393	14353.99049999978	16127.807500000095	268.38600000000815	19702.6790000001	0.0	179900.1980000005	95.09099999999997	6620.162500000015	99452.58399999992	9006.192500000006	150048.50599999903	89297.60249999916	343.04500000000087	20011.655999999814	15778.943000000145	101251.0330000002
TW-AK-002	6906.519500000063	1044.0460000000226	8114.567499999936	206.79899999999813	97.87499999999731	0.0	110352.09400000029	713.4589999999797	2916.968499999993	0.0	85243.61050000046	541.4104999999969	205.22300000000175	9554.842999999937	189950.40700000103	1042.512000000005	144.20999999999952	59.15699999999978	111.99599999999991	6484.329499999989	290.9969999999987	3682.128999999992	2952.2794999999987	2975.4090000000324	4424.455499999971	50107.06400000022	1290734.5219999987	517.7639999999891	23436.652999999947	4013.163500000025	754.8679999999963	1484.393999999982	60.4999999999992	456.8235000000094	233.1529999999964	253.73699999999226	698.3184999999867	164.0250000000014	0.0	0.0	1325.8875000000105	481.3194999999956	451.83400000000285	107.21200000000256	2182.206500000011	333.18400000000383	1050.91549999998	335.4119999999897	5417.207000000044
TW-CI-001	1059.8304999999257	776.1920000000164	17297.480499999965	1463.5020000000095	179.57900000000222	78.58799999999974	0.0	731.1375000000011	2411.687499999969	0.0	89298.17749999963	208.09450000000697	63.30700000000056	5545.63099999994	21579.77099999999	0.0	72.07200000000086	62.47200000000071	208.02950000000098	5397.5730000000685	527.9849999999994	80.69700000000024	53.53250000000014	630.7504999999933	956.120499999986	53729.339499999805	1073590.4025000087	0.0	12554.366499999956	4351.566999999945	0.0	349.79700000001395	57.61099999999895	454.5750000000098	242.371000000001	201.11199999998885	0.0	73.16400000000444	0.0	0.0	291.29700000000173	30659.73850000028	122.69600000000251	4771.803500000025	466.3769999999933	0.0	491.4744999999965	198.47100000000302	3145.3570000000104
CIR57-001	3211.490500000012	1250.7750000000156	0.0	147.08249999999774	112.16699999999656	12227.092999999952	0.0	3673.8269999999975	266.43749999999267	1435.0390000000234	0.0	3524.6745000000105	60075.65250000013	636.1454999999994	1573.5650000000046	67.89000000000037	499.50800000000135	17315.305500000133	1453.6470000000006	12419.125000000093	528.005	163.90550000000056	96.2720000000023	691.6360000000044	879.9409999999766	0.0	176.5409999999999	11194.478999999828	111.48599999999928	80420.85000000063	0.0	6726.213499999985	17949.963000000032	369.93950000000365	4356.084500000038	14946.26500000017	4016.4209999999202	42890.64399999975	4385.077499999996	119.83650000000073	265.5534999999992	0.0	672.5124999999928	60.004999999998894	3570.247999999872	0.0	9112.194500000029	4709.3395000000155	3855.7420000000234
CIR42-002	5403.761999999923	5518.6439999997265	130.97999999999956	166.4400000000009	229.56800000000842	12815.069000000056	0.0	4113.625500000009	1398.3150000000076	1999.0665000000186	462.79600000002114	16253.970999999918	39418.76649999988	3590.970500000037	2300.198000000065	0.0	813.3739999999983	59829.27150000103	3225.681000000033	101727.45949999936	104.54399999999936	53.16499999999971	0.0	3146.673999999878	9304.464999999987	277.69499999999834	1178.2780000000016	12221.03149999994	148.40499999999938	110730.5274999992	0.0	21143.648499999952	37869.3035000001	3129.6785000000013	34390.06000000003	20274.764499999983	21184.00599999988	39967.10999999924	0.0	0.0	91.89599999999996	100.14200000000031	1273.4509999999964	118.59199999999856	48865.10000000003	104.68799999999901	34540.04500000007	40175.74549999989	10416.9119999999
CIR55-003	40572.98499999964	26142.570999999898	507.75599999998946	0.0	198.5619999999963	8696.788000000064	0.0	2165.6350000000157	13095.83400000008	37911.571999999236	0.0	11222.365999999924	21656.447000000182	5827.952499999872	3248.244000000025	83.69900000000257	230500.5649999996	48080.80550000046	1553.6315000000025	196617.17749999953	604.9569999999994	272.3314999999987	76.37000000000046	8699.671000000106	19887.265000000167	274.9705000000056	1131.9594999999977	29864.593499999715	117.2719999999985	58822.60199999949	0.0	19175.688500000277	32185.351499999764	8005.8674999998275	27849.023999999616	16726.98900000011	39623.52549999981	83576.47849999943	0.0	178.48500000000095	237.4464999999957	0.0	2138.625000000038	0.0	39712.56200000072	110.59499999999792	28819.762500000004	59661.93999999929	51097.665500000345
CIR61-001	13519.42799999975	11108.940000000108	9679.128499999966	68.1379999999987	305.10499999999513	22856.80299999998	0.0	1989.5069999999853	14432.691000000052	17125.180999999946	508.8370000000149	35856.57699999977	63405.835500000394	12051.32300000001	2977.324499999944	414.9119999999942	10867.047499999968	12407.292499999958	32183.06400000011	47318.90200000017	386.8104999999943	126.5574999999987	784.6729999999959	6321.2379999999785	36753.130500000014	160.16200000000273	3366.2925000000077	181095.99550000066	63.655000000000534	88716.87200000077	0.0	28258.672500000255	26069.799999999952	5138.347999999906	42785.707000000846	21426.889999999858	63733.00300000042	338503.1279999972	0.0	261.6034999999984	635.9924999999939	151.38600000000264	197.83299999998903	274.2735000000022	52239.9324999994	7207.561000000052	32793.60000000019	34542.551000000065	33556.61
